MQ135_NH3_ppm,Hazard_Alert
20.46070671081543,0
22.299930572509766,0
21.91593360900879,0
22.57511329650879,0
23.674041748046875,0
24.623456954956055,0
22.006406784057617,0
24.313369750976562,0
23.254301071166992,0
23.15860939025879,0
23.19281768798828,0
23.336835861206055,0
22.027324676513672,0
24.275196075439453,0
21.37588882446289,0
22.645170211791992,0
23.768321990966797,0
22.07501792907715,0
21.46150779724121,0
23.42251205444336,0
21.996780395507812,0
22.459482192993164,0
24.760847091674805,0
22.637636184692383,0
22.89503288269043,0
23.83208656311035,0
22.608612060546875,0
24.55189323425293,0
22.29936981201172,0
22.999237060546875,0
23.212419509887695,0
22.65599822998047,0
21.931297302246094,0
23.720699310302734,0
23.87095069885254,0
20.54033088684082,0
23.70550537109375,0
24.479415893554688,0
22.255815505981445,0
20.573698043823242,0
24.21489715576172,0
23.41454315185547,0
24.989999771118164,0
23.938486099243164,0
20.478456497192383,0
22.48375129699707,0
23.583026885986328,0
23.200910568237305,0
23.221174240112305,0
22.321731567382812,0
23.90775489807129,0
23.550729751586914,0
23.214696884155273,0
22.329198837280273,0
24.585725784301758,0
24.45442008972168,0
21.518526077270508,0
24.754776000976562,0
22.33000373840332,0
24.490755081176758,0
24.86812400817871,0
21.716459274291992,0
24.02806282043457,0
23.229116439819336,0
23.489627838134766,0
21.546815872192383,0
22.00145721435547,0
19.075458526611328,0
22.309202194213867,0
22.58501434326172,0
24.989999771118164,0
20.79709815979004,0
23.717329025268555,0
23.983976364135742,0
24.1827449798584,0
24.989999771118164,0
24.4389705657959,0
22.616397857666016,0
22.229034423828125,0
23.115407943725586,0
24.989999771118164,0
24.44861602783203,0
20.829103469848633,0
23.528230667114258,0
23.802406311035156,0
23.890867233276367,0
22.38174057006836,0
23.676931381225586,0
19.582759857177734,0
24.773319244384766,0
19.60211944580078,0
24.237106323242188,0
24.989999771118164,0
23.733318328857422,0
23.916173934936523,0
23.85358238220215,0
22.266807556152344,0
23.854415893554688,0
22.761323928833008,0
22.104040145874023,0
22.125869750976562,0
21.198217391967773,0
19.22490692138672,0
22.023008346557617,0
21.82056427001953,0
20.947568893432617,0
20.56923484802246,0
24.940418243408203,0
23.641639709472656,0
24.39725112915039,0
20.04218101501465,0
24.563257217407227,0
21.89389419555664,0
23.9468994140625,0
22.568655014038086,0
24.37741470336914,0
24.46664810180664,0
22.666873931884766,0
24.0447940826416,0
24.989999771118164,0
23.847919464111328,0
21.120864868164062,0
23.898956298828125,0
20.9155330657959,0
23.926855087280273,0
24.684099197387695,0
24.989999771118164,0
23.738685607910156,0
21.504188537597656,0
23.356748580932617,0
23.580121994018555,0
23.189380645751953,0
23.004474639892578,0
23.146055221557617,0
24.989999771118164,0
24.989999771118164,0
23.318157196044922,0
19.227678298950195,0
21.956911087036133,0
24.104122161865234,0
24.428680419921875,0
23.474864959716797,0
23.843740463256836,0
21.71242904663086,0
24.0119686126709,0
22.41538429260254,0
21.487686157226562,0
24.07474136352539,0
24.989999771118164,0
23.004478454589844,0
23.9805908203125,0
21.95953369140625,0
22.47602653503418,0
21.746614456176758,0
24.115673065185547,0
22.023231506347656,0
21.078136444091797,0
23.91434097290039,0
22.48234748840332,0
24.989999771118164,0
21.835437774658203,0
18.805864334106445,0
23.3098087310791,0
22.568710327148438,0
24.989999771118164,0
23.66807746887207,0
23.34648323059082,0
21.35405158996582,0
22.183406829833984,0
24.24037742614746,0
24.208148956298828,0
22.470413208007812,0
21.755355834960938,0
22.818574905395508,0
24.4764347076416,0
21.19558334350586,0
23.811080932617188,0
22.633508682250977,0
24.935523986816406,0
22.0484619140625,0
24.38605308532715,0
24.178627014160156,0
24.597068786621094,0
22.267419815063477,0
23.167566299438477,0
22.837749481201172,0
24.121057510375977,0
22.39116096496582,0
23.0244197845459,0
19.256805419921875,0
23.604307174682617,0
20.736190795898438,0
22.372663497924805,0
24.989999771118164,0
24.211824417114258,0
21.092775344848633,0
24.58329200744629,0
23.543127059936523,0
24.989999771118164,0
23.223745346069336,0
22.753482818603516,0
23.28821563720703,0
21.225976943969727,0
23.302122116088867,0
24.989999771118164,0
21.95342445373535,0
21.494415283203125,0
23.034238815307617,0
23.37388038635254,0
24.98758316040039,0
23.929916381835938,0
22.73263931274414,0
22.805194854736328,0
21.448152542114258,0
24.647146224975586,0
24.2027645111084,0
23.128339767456055,0
24.42761993408203,0
20.733989715576172,0
22.973583221435547,0
23.288148880004883,0
24.896604537963867,0
23.308828353881836,0
20.744598388671875,0
22.485443115234375,0
22.50789451599121,0
22.593589782714844,0
23.01039695739746,0
22.75653839111328,0
21.095399856567383,0
21.233985900878906,0
24.71392250061035,0
23.21283721923828,0
24.009239196777344,0
22.817401885986328,0
22.017297744750977,0
21.715145111083984,0
22.930238723754883,0
23.360376358032227,0
21.065067291259766,0
21.45469856262207,0
24.22010612487793,0
23.689308166503906,0
23.91251564025879,0
22.72677993774414,0
24.44645118713379,0
22.85384750366211,0
23.941219329833984,0
23.436058044433594,0
24.56114959716797,0
22.1442928314209,0
24.854286193847656,0
22.99272346496582,0
24.333358764648438,0
25.39922332763672,0
23.60837173461914,0
21.838726043701172,0
22.1381893157959,0
24.54233741760254,0
22.483428955078125,0
24.22136116027832,0
23.70762062072754,0
23.12616729736328,0
20.50820541381836,0
24.161436080932617,0
22.971248626708984,0
23.235584259033203,0
23.988595962524414,0
23.31713104248047,0
20.61754035949707,0
20.769977569580078,0
22.054710388183594,0
22.229846954345703,0
23.649024963378906,0
22.530977249145508,0
20.332204818725586,0
23.30251693725586,0
24.989999771118164,0
22.531314849853516,0
22.53356170654297,0
22.40001678466797,0
22.609766006469727,0
24.88396644592285,0
23.293617248535156,0
22.228221893310547,0
23.918800354003906,0
21.087459564208984,0
23.451080322265625,0
23.196109771728516,0
22.955177307128906,0
21.55873680114746,0
22.455114364624023,0
23.9783878326416,0
21.842365264892578,0
23.31555938720703,0
21.02052116394043,0
23.63693618774414,0
21.162025451660156,0
24.245868682861328,0
21.655414581298828,0
19.34402084350586,0
22.731643676757812,0
24.989999771118164,0
23.469173431396484,0
21.130563735961914,0
21.936796188354492,0
22.673744201660156,0
24.30937385559082,0
23.545639038085938,0
23.30763053894043,0
23.010244369506836,0
24.742637634277344,0
19.240276336669922,0
23.2630672454834,0
21.811241149902344,0
22.5283260345459,0
21.789592742919922,0
19.016061782836914,0
21.60272789001465,0
21.197345733642578,0
22.596065521240234,0
22.854677200317383,0
23.220417022705078,0
19.48444175720215,0
23.108257293701172,0
20.654659271240234,0
22.618419647216797,0
24.989999771118164,0
23.408363342285156,0
23.77903938293457,0
23.62855339050293,0
21.179868698120117,0
22.593984603881836,0
20.73396873474121,0
22.90671730041504,0
22.89167594909668,0
20.816829681396484,0
22.164382934570312,0
22.68954086303711,0
22.997596740722656,0
24.871234893798828,0
21.823204040527344,0
22.46601676940918,0
24.08008575439453,0
21.80971908569336,0
24.138084411621094,0
19.840662002563477,0
24.907983779907227,0
25.357498168945312,0
20.782819747924805,0
22.264020919799805,0
23.688068389892578,0
21.250253677368164,0
20.865419387817383,0
23.36882781982422,0
21.90465545654297,0
21.077880859375,0
22.220766067504883,0
21.792085647583008,0
21.062297821044922,0
22.15890884399414,0
22.503406524658203,0
23.61510467529297,0
22.396787643432617,0
22.63067626953125,0
24.804296493530273,0
26.564342498779297,0
22.469146728515625,0
23.07721710205078,0
22.174684524536133,0
21.7645263671875,0
21.165916442871094,0
25.914825439453125,0
22.275667190551758,0
21.783672332763672,0
22.37762451171875,0
22.38611602783203,0
22.699726104736328,0
22.206266403198242,0
24.28413200378418,0
21.00971221923828,0
21.880048751831055,0
23.543228149414062,0
22.554269790649414,0
24.139562606811523,0
24.447635650634766,0
22.742469787597656,0
23.196208953857422,0
25.947879791259766,0
24.033889770507812,0
22.047189712524414,0
22.689237594604492,0
23.069875717163086,0
21.234533309936523,0
23.09430694580078,0
21.82700538635254,0
18.805099487304688,0
22.915157318115234,0
22.609760284423828,0
23.576709747314453,0
21.49344253540039,0
22.58846664428711,0
25.248857498168945,0
22.696928024291992,0
24.370546340942383,0
22.228084564208984,0
24.674827575683594,0
21.84906768798828,0
24.019872665405273,0
24.0964412689209,0
22.48329734802246,0
22.407636642456055,0
23.58952522277832,0
23.8787841796875,0
22.155521392822266,0
22.650671005249023,0
21.47842025756836,0
23.707279205322266,0
22.219127655029297,0
22.35477066040039,0
24.916885375976562,0
24.691373825073242,0
23.97095489501953,0
22.825965881347656,0
22.01841926574707,0
23.320905685424805,0
22.30879020690918,0
24.34930992126465,0
24.695274353027344,0
20.61676597595215,0
22.05231475830078,0
21.210702896118164,0
24.007890701293945,0
24.989999771118164,0
21.15404510498047,0
22.487667083740234,0
23.35216522216797,0
23.631858825683594,0
22.169050216674805,0
20.818119049072266,0
22.323219299316406,0
21.060951232910156,0
23.1895694732666,0
23.423219680786133,0
19.005176544189453,0
23.13568687438965,0
20.838733673095703,0
22.653532028198242,0
23.71603012084961,0
20.613933563232422,0
21.20035743713379,0
21.947175979614258,0
24.241436004638672,0
23.736675262451172,0
22.924152374267578,0
21.97462272644043,0
23.861948013305664,0
20.09328269958496,0
21.899965286254883,0
23.718931198120117,0
21.386171340942383,0
22.500503540039062,0
21.906536102294922,0
20.029769897460938,0
22.226320266723633,0
22.519460678100586,0
23.317546844482422,0
22.960283279418945,0
21.327516555786133,0
23.715837478637695,0
24.966867446899414,0
24.355466842651367,0
21.274032592773438,0
23.175256729125977,0
23.449186325073242,0
22.891504287719727,0
23.20445442199707,0
23.442031860351562,0
22.138338088989258,0
24.58043670654297,0
22.473100662231445,0
22.468101501464844,0
20.068267822265625,0
22.57048225402832,0
24.46837043762207,0
21.70677947998047,0
21.178579330444336,0
20.80814552307129,0
25.107776641845703,0
23.410608291625977,0
23.827213287353516,0
22.96330451965332,0
23.306392669677734,0
23.24570655822754,0
21.170024871826172,0
24.093347549438477,0
22.96925163269043,0
23.99800682067871,0
21.467802047729492,0
22.372167587280273,0
24.317644119262695,0
20.901325225830078,0
20.005678176879883,0
20.042339324951172,0
21.962112426757812,0
23.73406219482422,0
23.060428619384766,0
23.41521644592285,0
22.42012596130371,0
23.24172019958496,0
24.27239990234375,0
24.121334075927734,0
23.67115592956543,0
24.84998321533203,0
23.986116409301758,0
21.750049591064453,0
22.113142013549805,0
23.40973472595215,0
24.989999771118164,0
24.27776336669922,0
24.989999771118164,0
23.288959503173828,0
21.096853256225586,0
23.83279800415039,0
20.340003967285156,0
21.708599090576172,0
22.110713958740234,0
22.175140380859375,0
21.806724548339844,0
22.403921127319336,0
21.203920364379883,0
22.04296112060547,0
22.64872169494629,0
23.870283126831055,0
21.066097259521484,0
23.316425323486328,0
23.59447479248047,0
21.861289978027344,0
23.9141902923584,0
24.989999771118164,0
23.117916107177734,0
21.503555297851562,0
20.02564811706543,0
19.14080810546875,0
24.989999771118164,0
21.919879913330078,0
25.545061111450195,0
22.853435516357422,0
22.807336807250977,0
24.263072967529297,0
21.284549713134766,0
23.451343536376953,0
22.72623634338379,0
23.06123161315918,0
23.146404266357422,0
19.274879455566406,0
22.84168243408203,0
24.38159942626953,0
21.39474868774414,0
17.673786163330078,0
22.818124771118164,0
22.1728515625,0
21.34796714782715,0
23.453828811645508,0
22.61121368408203,0
24.989999771118164,0
24.942028045654297,0
24.989999771118164,0
20.64510154724121,0
23.3606014251709,0
23.24689483642578,0
19.291025161743164,0
22.326147079467773,0
20.424623489379883,0
22.811635971069336,0
21.970163345336914,0
22.132030487060547,0
21.346254348754883,0
23.650556564331055,0
23.929819107055664,0
21.931421279907227,0
21.746553421020508,0
24.989999771118164,0
21.64365005493164,0
24.507701873779297,0
22.5989990234375,0
20.628013610839844,0
23.500104904174805,0
22.52958106994629,0
22.755863189697266,0
21.083553314208984,0
24.376399993896484,0
23.485126495361328,0
22.529483795166016,0
22.08765411376953,0
23.953439712524414,0
23.218807220458984,0
23.97076988220215,0
23.731679916381836,0
21.672176361083984,0
22.630216598510742,0
22.09005355834961,0
22.408830642700195,0
23.442171096801758,0
22.996625900268555,0
22.076976776123047,0
24.068788528442383,0
22.354867935180664,0
24.989999771118164,0
22.285985946655273,0
22.87177276611328,0
24.43154525756836,0
21.300325393676758,0
20.38296890258789,0
23.707796096801758,0
23.653825759887695,0
23.830663681030273,0
23.09295082092285,0
19.744550704956055,0
22.979894638061523,0
24.031532287597656,0
24.101703643798828,0
24.548097610473633,0
24.989999771118164,0
20.699922561645508,0
21.285537719726562,0
21.8445987701416,0
24.374692916870117,0
20.382579803466797,0
24.489627838134766,0
21.637022018432617,0
21.068078994750977,0
21.622352600097656,0
24.970375061035156,0
23.36372184753418,0
21.591848373413086,0
22.661388397216797,0
21.25424575805664,0
22.899951934814453,0
20.515581130981445,0
22.491559982299805,0
22.639516830444336,0
24.90183448791504,0
21.72749137878418,0
20.821353912353516,0
21.045122146606445,0
21.78080940246582,0
22.751371383666992,0
24.176712036132812,0
22.379911422729492,0
21.190032958984375,0
23.227584838867188,0
19.42738914489746,0
20.55786895751953,0
22.012855529785156,0
22.995256423950195,0
23.911582946777344,0
23.475435256958008,0
23.64705467224121,0
24.355993270874023,0
22.880390167236328,0
21.392227172851562,0
22.207698822021484,0
22.332653045654297,0
22.51825523376465,0
27.14202880859375,0
20.68256187438965,0
22.08871841430664,0
21.14636993408203,0
22.124605178833008,0
22.792369842529297,0
20.778942108154297,0
22.45920181274414,0
24.513042449951172,0
22.75404930114746,0
22.869691848754883,0
24.264461517333984,0
22.622119903564453,0
21.52761459350586,0
23.746049880981445,0
23.57925796508789,0
25.408475875854492,0
24.490489959716797,0
22.619888305664062,0
21.210124969482422,0
22.072664260864258,0
22.041847229003906,0
24.031354904174805,0
24.978031158447266,0
21.484210968017578,0
23.796157836914062,0
24.26888084411621,0
23.507883071899414,0
24.989999771118164,0
24.426807403564453,0
21.043622970581055,0
23.053911209106445,0
23.193906784057617,0
22.29302406311035,0
22.373079299926758,0
20.534069061279297,0
23.134708404541016,0
21.45479965209961,0
21.722475051879883,0
21.352853775024414,0
22.536575317382812,0
22.131362915039062,0
21.239168167114258,0
24.589303970336914,0
21.62175178527832,0
24.426801681518555,0
23.657249450683594,0
24.496702194213867,0
24.252334594726562,0
25.436216354370117,0
21.88254737854004,0
21.12533187866211,0
23.511430740356445,0
22.71314239501953,0
21.300182342529297,0
22.21714973449707,0
23.6561279296875,0
24.415054321289062,0
22.330018997192383,0
23.43492889404297,0
22.567550659179688,0
24.123199462890625,0
23.707719802856445,0
22.806594848632812,0
22.242725372314453,0
24.912721633911133,0
22.074295043945312,0
23.859390258789062,0
19.54633331298828,0
22.698362350463867,0
22.673099517822266,0
21.83533477783203,0
22.800819396972656,0
24.178823471069336,0
21.31777572631836,0
23.79177474975586,0
22.497770309448242,0
23.501562118530273,0
24.78249740600586,0
24.735836029052734,0
20.008251190185547,0
24.973554611206055,0
24.989999771118164,0
23.360082626342773,0
23.301509857177734,0
21.28702735900879,0
24.989999771118164,0
20.64999771118164,0
22.249937057495117,0
23.368669509887695,0
22.647541046142578,0
21.76460838317871,0
22.98861312866211,0
22.008642196655273,0
22.850078582763672,0
24.811573028564453,0
23.424442291259766,0
23.866479873657227,0
24.43756675720215,0
23.087120056152344,0
22.023725509643555,0
24.267545700073242,0
24.989999771118164,0
23.861597061157227,0
24.154272079467773,0
23.28516960144043,0
23.12216567993164,0
22.487751007080078,0
23.65268898010254,0
22.505205154418945,0
23.81419563293457,0
24.989999771118164,0
22.802717208862305,0
21.77733612060547,0
23.507583618164062,0
23.825942993164062,0
22.262094497680664,0
24.113006591796875,0
23.123882293701172,0
23.56995391845703,0
